RECORDING_SESSION_LABEL,TRIAL_INDEX,AG_Audio_LIST,AG_Loc,AG_VIDEO,Drift_Check,Session_Name_,Trial_Index_,Trial_Recycled_,calibration,condition,phase,session,video_file,video_id,video_latency,DATA_FILE,EYE_USED,GROUPING_VARIABLES,IA_AREA,IA_AVERAGE_FIX_PUPIL_SIZE,IA_BOTTOM,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_DYNAMIC,IA_END_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_INDEX,IA_FIRST_FIXATION_PREVIOUS_FIX_IA,IA_FIRST_FIXATION_PREVIOUS_IAREAS,IA_FIRST_FIXATION_RUN_INDEX,IA_FIRST_FIXATION_TIME,IA_FIRST_FIXATION_VISITED_IA_COUNT,IA_FIRST_FIXATION_X,IA_FIRST_FIXATION_Y,IA_FIRST_FIX_PROGRESSIVE,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_RUN_END_TIME,IA_FIRST_RUN_FIXATION_%,IA_FIRST_RUN_FIXATION_COUNT,IA_FIRST_RUN_LANDING_POSITION,IA_FIRST_RUN_LAUNCH_SITE,IA_FIRST_RUN_START_TIME,IA_FIRST_SACCADE_AMPLITUDE,IA_FIRST_SACCADE_ANGLE,IA_FIRST_SACCADE_END_TIME,IA_FIRST_SACCADE_INDEX,IA_FIRST_SACCADE_START_TIME,IA_FIXATION_%,IA_FIXATION_COUNT,IA_FSA_COUNT_21,IA_FSA_COUNT_22,IA_FSA_COUNT_23,IA_FSA_DURATION_21,IA_FSA_DURATION_22,IA_FSA_DURATION_23,IA_GROUP,IA_ID,IA_INSTANCES_COUNT,IA_LABEL,IA_LAST_FIXATION_DURATION,IA_LAST_FIXATION_RUN,IA_LAST_FIXATION_TIME,IA_LAST_FIXATION_X,IA_LAST_FIXATION_Y,IA_LAST_RUN_DWELL_TIME,IA_LAST_RUN_END_TIME,IA_LAST_RUN_FIXATION_%,IA_LAST_RUN_FIXATION_COUNT,IA_LAST_RUN_LANDING_POSITION,IA_LAST_RUN_LAUNCH_SITE,IA_LAST_RUN_START_TIME,IA_LAST_SACCADE_AMPLITUDE,IA_LAST_SACCADE_ANGLE,IA_LAST_SACCADE_END_TIME,IA_LAST_SACCADE_INDEX,IA_LAST_SACCADE_START_TIME,IA_LEFT,IA_LEGAL,IA_LEGAL_IMMEDIATE,IA_MAX_FIX_PUPIL_SIZE,IA_MIN_FIX_PUPIL_SIZE,IA_POINTS,IA_REGRESSION_IN,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT,IA_REGRESSION_OUT_COUNT,IA_REGRESSION_OUT_FULL,IA_REGRESSION_OUT_FULL_COUNT,IA_REGRESSION_PATH_DURATION,IA_RIGHT,IA_RUN_COUNT,IA_SECOND_FIXATION_DURATION,IA_SECOND_FIXATION_RUN,IA_SECOND_FIXATION_TIME,IA_SECOND_FIXATION_X,IA_SECOND_FIXATION_Y,IA_SECOND_RUN_DWELL_TIME,IA_SECOND_RUN_END_TIME,IA_SECOND_RUN_FIXATION_%,IA_SECOND_RUN_FIXATION_COUNT,IA_SECOND_RUN_LANDING_POSITION,IA_SECOND_RUN_LAUNCH_SITE,IA_SECOND_RUN_START_TIME,IA_SELECTIVE_REGRESSION_PATH_DURATION,IA_SKIP,IA_SPILLOVER,IA_START_TIME,IA_THIRD_FIXATION_DURATION,IA_THIRD_FIXATION_RUN,IA_THIRD_FIXATION_TIME,IA_THIRD_FIXATION_X,IA_THIRD_FIXATION_Y,IA_THIRD_RUN_DWELL_TIME,IA_THIRD_RUN_END_TIME,IA_THIRD_RUN_FIXATION_%,IA_THIRD_RUN_FIXATION_COUNT,IA_THIRD_RUN_LANDING_POSITION,IA_THIRD_RUN_LAUNCH_SITE,IA_THIRD_RUN_START_TIME,IA_TOP,IA_TYPE,INTEREST_AREA_FIXATION_SEQUENCE,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,REPORTING_METHOD,TRIAL_DWELL_TIME,TRIAL_FIXATION_COUNT,TRIAL_IA_COUNT,TRIAL_LABEL,TRIAL_START_TIME,TRIAL_TOTAL_VISITED_IA_COUNT,bg,bg_code,frame_number
Hetti_2,1,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,1,FALSE,cuckoo_24.mp4,hab,hab1,test_session,occlusion_habituation_100fps.mp4,1,4500,Hetti_2.edf,RIGHT,condition: phase,138000,4098,620,34,0.0307,FALSE,,34,3,,[22],3,4613,1,109.1,458.5,1,34,4647,0.3333,1,159.1,-365.9,4613,1.89,170.02,4612,2,4575,0.3333,1,0,0,0,0,0,0,,23,,left_AOI,34,1,4613,109.1,458.5,34,4647,0.3333,1,159.1,-365.9,4613,1.89,170.02,4612,2,4575,-50,1,0,4098,4098,,0,0,0,0,0,0,34,250,1,,,,,,,,,,,,,34,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 23]",TRUE,8102088,5,IP_End,TRUE,8100918,Fixations,1107,3,3,Trial: 1,8097441,2,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0, 22, 0, 22, 0, 22, 0, 22]",TRUE,8107475,1,video_IP,TRUE,8102979,Fixations,3928,12,3,Trial: 2,8102659,2,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,3713,620,1120,0.2851,FALSE,,183,1,,,1,320,0,478.8,400.1,1,183,502,0.0833,1,92.8,,320,,,,,,0.4167,5,0,0,1,0,0,755,,22,,pole_AOI,60,5,4756,575.5,384.2,60,4816,0.0833,1,189.5,-91.9,4756,12.31,-78.66,4755,11,4687,386,0,0,4323,3282,,0,0,0,0,0,0,183,686,5,245,2,2085,519.9,550.8,245,2329,0.0833,1,133.9,13.8,2085,183,0,755,,440,3,3006,580.5,421.1,440,3445,0.0833,1,194.5,-99.8,3006,160,RECTANGLE,"[22, 23, 0, 22, 0, 22, 0, 22, 0, 22]",TRUE,8107475,1,video_IP,TRUE,8102979,Fixations,3928,12,3,Trial: 2,8102659,2,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,4306.5,620,1052,0.2678,FALSE,,755,2,22,[22],2,569,1,19.9,538.6,1,1052,1643,0.1667,2,69.9,-528.8,569,13.58,-161.4,568,1,503,0.1667,2,0,0,1,0,0,297,,23,,left_AOI,297,1,1347,218.4,544.1,1052,1643,0.1667,2,69.9,-528.8,569,1.39,-9.03,1346,2,1324,-50,1,1,4477,4136,,0,0,0,0,0,0,1989,250,1,297,1,1347,218.4,544.1,,,,,,,,1052,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0, 22, 0, 22, 0, 22, 0, 22]",TRUE,8107475,1,video_IP,TRUE,8102979,Fixations,3928,12,3,Trial: 2,8102659,2,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[0, 22, 0, 22, 0, 22, 0, 22]",TRUE,8107475,2,test_IP_long,TRUE,8104677,Fixations,2334,9,3,Trial: 2,8102659,1,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,3667.25,620,937,0.4015,FALSE,,245,2,,,2,2085,0,519.9,550.8,1,245,2329,0.1111,1,133.9,13.8,2085,1.63,-7.21,2084,1,2059,0.4444,4,0,0,0,0,0,0,,22,,pole_AOI,60,4,4756,575.5,384.2,60,4816,0.1111,1,189.5,-91.9,4756,12.31,-78.66,4755,8,4687,386,0,0,4323,3282,,0,0,0,0,0,0,937,686,4,440,2,3006,580.5,421.1,440,3445,0.1111,1,194.5,-99.8,3006,937,0,,,192,3,4023,517.1,319.3,192,4214,0.1111,1,131.1,-343.5,4023,160,RECTANGLE,"[0, 22, 0, 22, 0, 22, 0, 22]",TRUE,8107475,2,test_IP_long,TRUE,8104677,Fixations,2334,9,3,Trial: 2,8102659,1,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[0, 22, 0, 22, 0, 22, 0, 22]",TRUE,8107475,2,test_IP_long,TRUE,8104677,Fixations,2334,9,3,Trial: 2,8102659,1,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0]",TRUE,8104677,3,start_IP,TRUE,8102979,Fixations,1594,4,3,Trial: 2,8102659,2,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,3896,620,183,0.1148,FALSE,,183,1,,,1,320,0,478.8,400.1,1,183,502,0.25,1,92.8,,320,,,,,,0.25,1,0,0,1,0,0,755,,22,,pole_AOI,183,1,320,478.8,400.1,183,502,0.25,1,92.8,,320,,,,,,386,0,0,3896,3896,,0,0,0,0,0,0,183,686,1,,,,,,,,,,,,,183,0,755,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0]",TRUE,8104677,3,start_IP,TRUE,8102979,Fixations,1594,4,3,Trial: 2,8102659,2,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,4306.5,620,1052,0.66,FALSE,,755,2,22,[22],2,569,1,19.9,538.6,1,1052,1643,0.5,2,69.9,-528.8,569,13.58,-161.4,568,1,503,0.5,2,0,0,1,0,0,297,,23,,left_AOI,297,1,1347,218.4,544.1,1052,1643,0.5,2,69.9,-528.8,569,1.39,-9.03,1346,2,1324,-50,1,1,4477,4136,,0,0,0,0,0,0,1052,250,1,297,1,1347,218.4,544.1,,,,,,,,1052,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0]",TRUE,8104677,3,start_IP,TRUE,8102979,Fixations,1594,4,3,Trial: 2,8102659,2,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[0, 22, 0, 22]",TRUE,8105987,4,disappear_IP,TRUE,8104677,Fixations,1138,5,3,Trial: 2,8102659,1,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,3460,620,567,0.4982,FALSE,,245,2,,,2,2085,0,519.9,550.8,1,245,2329,0.2,1,133.9,13.8,2085,1.63,-7.21,2084,1,2059,0.4,2,0,0,0,0,0,0,,22,,pole_AOI,322,2,3006,580.5,421.1,322,3328,0.2,1,194.5,-99.8,3006,9.56,-74.54,3005,4,2947,386,0,0,3638,3282,,0,0,0,0,0,0,567,686,2,322,2,3006,580.5,421.1,322,3328,0.2,1,194.5,-99.8,3006,567,0,,,,,,,,,,,,,,,160,RECTANGLE,"[0, 22, 0, 22]",TRUE,8105987,4,disappear_IP,TRUE,8104677,Fixations,1138,5,3,Trial: 2,8102659,1,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[0, 22, 0, 22]",TRUE,8105987,4,disappear_IP,TRUE,8104677,Fixations,1138,5,3,Trial: 2,8102659,1,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[0, 22, 0, 22]",TRUE,8107475,5,IP_End,TRUE,8106339,Fixations,891,4,3,Trial: 2,8102659,1,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,3874.5,620,252,0.2828,FALSE,,192,2,,,2,4023,0,517.1,319.3,1,192,4214,0.25,1,131.1,-343.5,4023,14.42,114.15,4022,1,3930,0.5,2,0,0,0,0,0,0,,22,,pole_AOI,60,2,4756,575.5,384.2,60,4816,0.25,1,189.5,-91.9,4756,12.31,-78.66,4755,3,4687,386,0,0,4323,3426,,0,0,0,0,0,0,252,686,2,60,2,4756,575.5,384.2,60,4816,0.25,1,189.5,-91.9,4756,252,0,,,,,,,,,,,,,,,160,RECTANGLE,"[0, 22, 0, 22]",TRUE,8107475,5,IP_End,TRUE,8106339,Fixations,891,4,3,Trial: 2,8102659,1,,,
Hetti_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,2,FALSE,cuckoo_24.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,Hetti_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[0, 22, 0, 22]",TRUE,8107475,5,IP_End,TRUE,8106339,Fixations,891,4,3,Trial: 2,8102659,1,,,
Hetti_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,3,FALSE,cuckoo_24.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Hetti_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0, 22, 0, 23, 0, 22]",TRUE,8112910,1,video_IP,TRUE,8108400,Fixations,4051,9,3,Trial: 3,8108062,2,,,
Hetti_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,3,FALSE,cuckoo_24.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Hetti_2.edf,RIGHT,condition: phase,138000,4070.67,620,1519,0.375,FALSE,,139,1,,,1,338,0,529.9,517.3,1,139,476,0.1111,1,143.9,,338,,,,,,0.3333,3,0,0,1,0,0,983,,22,,pole_AOI,85,3,4763,442,388.7,85,4848,0.1111,1,56,598.4,4763,18.76,-15.17,4762,8,4673,386,0,0,4922,3437,,0,0,0,0,0,0,139,686,3,1295,2,1869,469.7,568.9,1295,3163,0.1111,1,83.7,108.9,1869,139,0,983,,85,3,4763,442,388.7,85,4848,0.1111,1,56,598.4,4763,160,RECTANGLE,"[22, 23, 0, 22, 0, 23, 0, 22]",TRUE,8112910,1,video_IP,TRUE,8108400,Fixations,4051,9,3,Trial: 3,8108062,2,,,
Hetti_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,3,FALSE,cuckoo_24.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Hetti_2.edf,RIGHT,condition: phase,138000,3803.33,620,2008,0.4957,FALSE,,983,2,22,[22],2,536,1,84.4,540.6,1,983,1518,0.1111,1,134.4,-579.9,536,12.18,-174.11,535,1,477,0.3333,3,0,0,1,0,0,615,,23,,left_AOI,615,2,3787,-38.4,410.5,1025,4401,0.2222,2,281.9,-362,3319,4.07,169.25,3786,6,3729,-50,1,1,3898,3731,,0,0,0,0,0,0,3388,250,2,410,2,3319,231.9,493.5,1025,4401,0.2222,2,281.9,-362,3319,2008,0,,,615,2,3787,-38.4,410.5,,,,,,,,160,RECTANGLE,"[22, 23, 0, 22, 0, 23, 0, 22]",TRUE,8112910,1,video_IP,TRUE,8108400,Fixations,4051,9,3,Trial: 3,8108062,2,,,
Hetti_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,3,FALSE,cuckoo_24.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Hetti_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 23, 0, 22]",TRUE,8112910,2,test_IP_long,TRUE,8110101,Fixations,2479,6,3,Trial: 3,8108062,2,,,
Hetti_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,3,FALSE,cuckoo_24.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Hetti_2.edf,RIGHT,condition: phase,138000,4179.5,620,1210,0.4881,FALSE,,1125,1,,,1,2039,0,469.7,568.9,1,1125,3163,0.1667,1,83.7,,2039,,,,,,0.3333,2,0,0,0,0,0,0,,22,,pole_AOI,85,2,4763,442,388.7,85,4848,0.1667,1,56,598.4,4763,18.76,-15.17,4762,5,4673,386,0,0,4922,3437,,0,0,0,0,0,0,1125,686,2,85,2,4763,442,388.7,85,4848,0.1667,1,56,598.4,4763,1125,0,410,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 23, 0, 22]",TRUE,8112910,2,test_IP_long,TRUE,8110101,Fixations,2479,6,3,Trial: 3,8108062,2,,,
Hetti_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,3,FALSE,cuckoo_24.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Hetti_2.edf,RIGHT,condition: phase,138000,3756,620,1025,0.4135,FALSE,,410,3,,[22],3,3319,1,231.9,493.5,1,1025,4401,0.3333,2,281.9,-362,3319,1.5,114.59,3318,2,3297,0.3333,2,0,0,1,0,0,615,,23,,left_AOI,615,1,3787,-38.4,410.5,1025,4401,0.3333,2,281.9,-362,3319,4.07,169.25,3786,3,3729,-50,1,0,3781,3731,,0,0,0,0,0,0,1110,250,1,615,1,3787,-38.4,410.5,,,,,,,,1025,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 23, 0, 22]",TRUE,8112910,2,test_IP_long,TRUE,8110101,Fixations,2479,6,3,Trial: 3,8108062,2,,,
Hetti_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,3,FALSE,cuckoo_24.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Hetti_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0, 22]",TRUE,8110101,3,start_IP,TRUE,8108400,Fixations,1572,4,3,Trial: 3,8108062,2,,,
Hetti_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,3,FALSE,cuckoo_24.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Hetti_2.edf,RIGHT,condition: phase,138000,3645,620,309,0.1966,FALSE,,139,1,,,1,338,0,529.9,517.3,1,139,476,0.25,1,143.9,,338,,,,,,0.5,2,0,0,1,0,0,983,,22,,pole_AOI,170,2,1869,469.7,568.9,170,2039,0.25,1,83.7,108.9,1869,1.36,-26.7,1868,3,1845,386,0,0,3853,3437,,0,0,0,0,0,0,139,686,2,170,2,1869,469.7,568.9,170,2039,0.25,1,83.7,108.9,1869,139,0,983,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0, 22]",TRUE,8110101,3,start_IP,TRUE,8108400,Fixations,1572,4,3,Trial: 3,8108062,2,,,
Hetti_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,3,FALSE,cuckoo_24.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Hetti_2.edf,RIGHT,condition: phase,138000,3898,620,983,0.6253,FALSE,,983,2,22,[22],2,536,1,84.4,540.6,1,983,1518,0.25,1,134.4,-579.9,536,12.18,-174.11,535,1,477,0.25,1,0,0,0,0,0,0,,23,,left_AOI,983,1,536,84.4,540.6,983,1518,0.25,1,134.4,-579.9,536,12.18,-174.11,535,1,477,-50,1,1,3898,3898,,0,0,0,0,0,0,1153,250,1,,,,,,,,,,,,,983,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0, 22]",TRUE,8110101,3,start_IP,TRUE,8108400,Fixations,1572,4,3,Trial: 3,8108062,2,,,
Hetti_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,Hetti_2,3,FALSE,cuckoo_24.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,Hetti_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 23]",TRUE,8111409,4,disappear_IP,TRUE,8110101,Fixations,1180,3,3,Trial: 3,8108062,2,,,
